"Generated by FINAN v3.2.42.7 on 28-10-2013 16:01"
"Model V05 v3.1.1.40"

"VarName";"OrgVarName";"IsCopyVar";"ScreenNr";"Sort";"Level";"Description";"D/C";"InCalcTree";"FinanDataType";"DataType";"Prot Title";"Prot NoTrend";"Prot Trend";"Prot User";"Prot Sector";"InputSaved Title";"InputSaved NoTrend";"InputSaved Trend";"InputSaved User";"InputSaved Sector";"SaveCalculated";"GDET";"Freq";"DisplayAs";"CalcYearAs";"IsTuple";"IsInTuple";"Visible";"Visible Formula";"Locked Formula";"InputRequired Formula";"Validation Formula";"InHiddenTree";"Scalable";"Currency";"DataFeatureChar";"LicFeatureChar";"ShowWhenValue";"Unspec";"Formula0 (Title)";"Formula1 (NoTrend)";"Formula2 (Trend)";"Formula3 (User)";"Formula4 (Sector)";"Template";"Hint"
"LiquidProfitPaidOutToClaimantsSub1";ProfitPaidOutToClaimants;Yes;"S08-04-03-10-01";2412;5;"               Vastgestelde winstuitkering";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;StructuralProfitPaidOutToClaimants;"&If(ReportAsLimitedLiabilityCompany[1],""Vastgestelde winstuitkering"",""Privé-opnamen"")";"StructuralProfitPaidOutToClaimants+StructuralProfitPaidOutToClaimantsFixed+IncidentalProfitPaidOutToClaimants+PersonalDrawDownOfPartners";"StructuralProfitPaidOutToClaimants+StructuralProfitPaidOutToClaimantsFixed+IncidentalProfitPaidOutToClaimants+PersonalDrawDownOfPartners";"StructuralProfitPaidOutToClaimants+StructuralProfitPaidOutToClaimantsFixed+IncidentalProfitPaidOutToClaimants+PersonalDrawDownOfPartners";"";"";""
"LiquidProfitPaidOutToClaimantsSub2";MutationDividendPayable;Yes;"S08-04-03-10-02";2413;5;"               Mutatie te betalen dividend";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Mutatie te betalen dividend";"Mut(DividendPayable)";"Mut(DividendPayable)";"";"";"";""
"LiquidProfitPaidOutToClaimantsSub3";MutationReceivablesGroupCompanies;Yes;"S08-04-03-10-03";2414;5;"               Mutatie R/C vorderingen groepsmaatschappijen";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Mutatie R/C vorderingen groepsmaatschappijen";"Mut(ReceivablesGroupCompanies)";"Mut(ReceivablesGroupCompanies)";"";"";"";""
"LiquidProfitPaidOutToClaimantsSub4";MutationReceivablesAffiliatedCompanies;Yes;"S08-04-03-10-04";2415;5;"               Mutatie R/C vorderingen gelieerde partijen";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Mutatie R/C vorderingen gelieerde partijen";"Mut(ReceivablesAffiliatedCompanies)";"Mut(ReceivablesAffiliatedCompanies)";"";"";"";""
"LiquidProfitPaidOutToClaimantsSub5";MutationCurrentAccountGroupCompanies;Yes;"S08-04-03-10-05";2416;5;"               Mutatie R/C schuld groepsmaatschappijen";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Mutatie R/C schuld groepsmaatschappijen";"Mut(CurrentAccountGroupCompanies)";"Mut(CurrentAccountGroupCompanies)";"";"";"";""
"LiquidProfitPaidOutToClaimantsSub6";MutationCurrentAccountAffiliatedCompanies;Yes;"S08-04-03-10-06";2417;5;"               Mutatie R/C schuld gelieerde partijen";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Mutatie R/C schuld gelieerde partijen";"Mut(CurrentAccountAffiliatedCompanies)";"Mut(CurrentAccountAffiliatedCompanies)";"";"";"";""
"StandingRightPayable";StandingRightPayable;No;"S08-04-03-10-07";2418;5;"               Stamrecht uitkering";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Stamrecht uitkering";"Mut(StandingRight)*-1";"If(DataEntered(StandingRight),(StandingRight[T-1]-StandingRight),OnZero(Max(0,Min(StandingRight[T-1],StandingRightPayable[T-1])),NA))";"";"";"";""
"LiquidProfitPaidOutToClaimantsSub8";LiquidProfitPaidOutToClaimants;Yes;"S08-04-03-10-08";2419;5;"               Betalingen aan participanten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Betalingen aan participanten";"ProfitPaidOutToClaimants-MutationDividendPayable+MutationReceivablesGroupCompanies+MutationReceivablesAffiliatedCompanies-MutationCurrentAccountGroupCompanies-MutationCurrentAccountAffiliatedCompanies+StandingRightPayable";"ProfitPaidOutToClaimants-MutationDividendPayable+MutationReceivablesGroupCompanies+MutationReceivablesAffiliatedCompanies-MutationCurrentAccountGroupCompanies-MutationCurrentAccountAffiliatedCompanies+StandingRightPayable";"ProfitPaidOutToClaimants-MutationDividendPayable+MutationReceivablesGroupCompanies+MutationReceivablesAffiliatedCompanies-MutationCurrentAccountGroupCompanies-MutationCurrentAccountAffiliatedCompanies+StandingRightPayable";"";"";""
"LiquidExpensesSub11";BookvalueEquitySold;Yes;"S08-04-03-11";2420;4;"            Weggevallen eigen vermogen na rechtsvormwissel";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;No;"(FirstValueT(Self,1,MaxT)>0)";"0";"0";"1";No;Yes;Yes; ; ;No;;"Weggevallen eigen vermogen na rechtsvormwissel";"If((T=FirstTinFormulaset(Trend,PeriodinT))and(LimitedLiabilityCompany<>LimitedLiabilityCompany[T-1]),NetWorth[T-1]+Mut(StatutoryReserve)+Mut(MinorityInterests)+MutationRevaluationReserveAfterChange,NA)";"If((T=FirstTinFormulaset(Trend,PeriodinT))and(LimitedLiabilityCompany<>LimitedLiabilityCompany[T-1]),NetWorth[T-1]+Mut(StatutoryReserve)+Mut(MinorityInterests)+MutationRevaluationReserveAfterChange,NA)";"";"";"";""
"OtherLiquidExpenses";OtherLiquidExpenses;No;"S08-04-03-12";2421;4;"            Overige kosten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overige kosten";"LiquidExtraordinaryExpenses+OtherTransitionalExpensesAssetsAndLiabilities+LiquidVATOnOtherExpenses+IncreaseMarketableSecurities-MutationOtherProvisions-MutationProvisionForReorganisation+NegativeMutationMinorityInterests+ShareResultMinorityInterest+NegativeForeignExchangeAndCurrencyAdjustments+OtherNegativeChangesOutsiteResult+OtherNegativeMutationsNetWorth";"LiquidExtraordinaryExpenses+OtherTransitionalExpensesAssetsAndLiabilities+LiquidVATOnOtherExpenses+IncreaseMarketableSecurities-MutationOtherProvisions-MutationProvisionForReorganisation+NegativeMutationMinorityInterests+ShareResultMinorityInterest+NegativeForeignExchangeAndCurrencyAdjustments+OtherNegativeChangesOutsiteResult+OtherNegativeMutationsNetWorth";"LiquidExtraordinaryExpenses+OtherTransitionalExpensesAssetsAndLiabilities+LiquidVATOnOtherExpenses+IncreaseMarketableSecurities-MutationOtherProvisions-MutationProvisionForReorganisation+NegativeMutationMinorityInterests+ShareResultMinorityInterest+NegativeForeignExchangeAndCurrencyAdjustments+OtherNegativeChangesOutsiteResult+OtherNegativeMutationsNetWorth";"";"";""
"LiquidExtraordinaryExpenses";LiquidExtraordinaryExpenses;No;"S08-04-03-12-01";2422;5;"               Buitengewone lasten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Buitengewone lasten";"ExtraordinaryExpenses-DevaluationOfAssets";"ExtraordinaryExpenses-DevaluationOfAssets";"";"";"";""
"LiquidExtraordinaryExpensesSub1";BookLosses;Yes;"S08-04-03-12-01-01";2423;6;"                  Boekverliezen";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Boekverliezen";"";"";"";"";"";""
"LiquidExtraordinaryExpensesSub2";ReorganisationExpenses;Yes;"S08-04-03-12-01-02";2424;6;"                  Kosten reorganisatie";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Kosten reorganisatie";"";"";"";"";"";""
"LiquidExtraordinaryExpensesSub3";OtherExtraordinaryExpenses;Yes;"S08-04-03-12-01-03";2425;6;"                  Overige buitengewone lasten";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overige buitengewone lasten";"";"";"";"";"";""
"LiquidExtraordinaryExpensesSub4";LiquidExtraordinaryExpenses;Yes;"S08-04-03-12-01-04";2426;6;"                  Totaal buitengewone lasten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&""Totaal ""&FirstLC(&ExtraordinaryExpenses[0])";"ExtraordinaryExpenses-DevaluationOfAssets";"ExtraordinaryExpenses-DevaluationOfAssets";"";"";"";""
"OtherTransitionalExpensesAssetsAndLiabilities";OtherTransitionalExpensesAssetsAndLiabilities;No;"S08-04-03-12-02";2427;5;"               Overige overlopende posten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overige overlopende posten";"DecreaseOtherTransitionalLiabilities+IncreaseOtherReceivables";"DecreaseOtherTransitionalLiabilities+IncreaseOtherReceivables";"DecreaseOtherTransitionalLiabilities+IncreaseOtherReceivables";"";"";""
"DecreaseOtherTransitionalLiabilities";DecreaseOtherTransitionalLiabilities;No;"S08-04-03-12-02-01";2428;6;"                  Afname overige overlopende passiva";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&""Afname ""&FirstLC(&OtherTransitionalLiabilities[0])";"If(Mut(OtherTransitionalLiabilities) <0,Abs(Mut(OtherTransitionalLiabilities)) ,NA)";"If(Mut(OtherTransitionalLiabilities) <0,Abs(Mut(OtherTransitionalLiabilities)) ,NA)";"";"";"";""
"IncreaseOtherReceivables";IncreaseOtherReceivables;No;"S08-04-03-12-02-02";2429;6;"                  Toename overige vorderingen";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&""Toename ""&FirstLC(&OtherReceivables[0])";"If(Mut(OtherReceivables)             >0,Abs(Mut(OtherReceivables))             ,NA)";"If(Mut(OtherReceivables)             >0,Abs(Mut(OtherReceivables))             ,NA)";"";"";"";""
"OtherTransitionalExpensesAssetsAndLiabilitiesSub3";OtherTransitionalExpensesAssetsAndLiabilities;Yes;"S08-04-03-12-02-03";2430;6;"                  Overige overlopende posten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overige overlopende posten";"DecreaseOtherTransitionalLiabilities+IncreaseOtherReceivables";"DecreaseOtherTransitionalLiabilities+IncreaseOtherReceivables";"DecreaseOtherTransitionalLiabilities+IncreaseOtherReceivables";"";"";""
"OtherLiquidExpensesSub3";LiquidVATOnOtherExpenses;Yes;"S08-04-03-12-03";2431;5;"               Totaal BTW overige kosten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Totaal BTW overige kosten";"TransferOfPaymentExpensesVAT+OtherExtraordinaryIncomeVAT+ReorganisationExpensesVAT+OtherExtraordinaryExpensesVAT";"TransferOfPaymentExpensesVAT+OtherExtraordinaryIncomeVAT+ReorganisationExpensesVAT+OtherExtraordinaryExpensesVAT";"TransferOfPaymentExpensesVAT+OtherExtraordinaryIncomeVAT+ReorganisationExpensesVAT+OtherExtraordinaryExpensesVAT";"";"";""
"IncreaseMarketableSecurities";IncreaseMarketableSecurities;No;"S08-04-03-12-04";2432;5;"               Toename effecten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&""Toename ""&FirstLC(&MarketableSecurities[0])";"If(Mut(MarketableSecurities)         >0,Abs(Mut(MarketableSecurities))         ,NA)";"If(Mut(MarketableSecurities)         >0,Abs(Mut(MarketableSecurities))         ,NA)";"";"";"";""
"MutationOtherProvisions";MutationOtherProvisions;No;"S08-04-03-12-05";2433;5;"               Mutatie overige voorzieningen";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&""Mutatie ""&FirstLC(&OtherProvisions[0])";"Mut(OtherProvisions)";"Mut(OtherProvisions)";"";"";"";""
"MutationProvisionForReorganisation";MutationProvisionForReorganisation;No;"S08-04-03-12-06";2434;5;"               Mutatie reorganisatievoorziening";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&""Mutatie ""&FirstLC(&ProvisionForReorganisation[0])";"Mut(ProvisionForReorganisation)";"Mut(ProvisionForReorganisation)";"";"";"";""
"NegativeMutationMinorityInterests";NegativeMutationMinorityInterests;No;"S08-04-03-12-07";2435;5;"               Afname aandeel van derden";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"&""Afname ""&FirstLC(&MinorityInterests[0])";"Min(Mut(MinorityInterests),NA)*-1";"Min(Mut(MinorityInterests),NA)*-1";"";"";"";""
"OtherLiquidExpensesSub8";ShareResultMinorityInterest;Yes;"S08-04-03-12-08";2436;5;"               Aandeel van derden in resultaat";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"( (ReportAsLimitedLiabilityCompany[1]) or (FirstValueT(Self,1,MaxT)>0))";"0";"0";"1";No;Yes;Yes; ; ;No;;"Aandeel van derden in resultaat";"";"OnEr(Case(Projection_ShareResultMinorityInterest ,           [11:Self[T-1]|16:Self[GetT(T,-TsY,0,TsY)]|12:ExpandGrowth(Self,DefaultSalesMinGrowth,DefaultSalesMaxGrowth)|13:ExpandFraction(self,NetSales)|19:OnZero(Self[GetT(T,-TsY,0,TsY)]*OnER(NetSales/NetSales[GetT(T,-TsY,0,TsY)],NA),NA)|14:ExpandFraction(self,CostOfSales)|15:OnZero(Self[GetT(T,-TsY,0,TsY)]*DefaultPriceIndex/DefaultPriceIndex[GetT(T,-TsY,0,TsY)],NA)|18:NA]),NA)";"";"";"";""
"NegativeForeignExchangeAndCurrencyAdjustments";NegativeForeignExchangeAndCurrencyAdjustments;No;"S08-04-03-12-09";2437;5;"               Koers- en valutaverschillen";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Koers- en valutaverschillen";"Min(ForeignExchangeAndCurrencyAdjustments,NA)*-1";"Min(ForeignExchangeAndCurrencyAdjustments,NA)*-1";"";"";"";""
"OtherNegativeChangesOutsiteResult";OtherNegativeChangesOutsiteResult;No;"S08-04-03-12-10";2438;5;"               Mutaties buiten resultaat";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Mutaties buiten resultaat";"Min(OtherChangesOutsiteResult,NA)*-1";"Min(OtherChangesOutsiteResult,NA)*-1";"";"";"";""
"OtherNegativeMutationsNetWorth";OtherNegativeMutationsNetWorth;No;"S08-04-03-12-11";2439;5;"               Overige mutaties eigen vermogen";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overige mutaties eigen vermogen";"MutCalc*Max(-BalanceCurrentAccount+BeginningBalanceCurrentAccount+(SubordinatedDebtFinancing+LongTermDebtFinancing+LongTermDebtOtherFinancing+LongTermDebtAnnuityFinancing+PositiveMutationOtherShortTermDebt+ContributionOfCapital+PositiveMutationMinorityInterests+LiquidSales+FinancialIncome+ShareResultFromSubsidiaries)+(ExtraordinaryIncome+OtherTransitionalReceiptsAssetsAndLiabilities+DecreaseMarketableSecurities+PositiveForeignExchangeAndCurrencyAdjustments+OtherPositiveChangesOutsiteResult)-(InvestmentsPaid+PaidInterestAndRepayments+PaymentsToSuppliers+CapitalizedProduction+ContractedOutIncVAT+WagesPaid+OtherExpensesPaid+TaxesPaid+PaymentOfVAT+LiquidProfitPaidOutToClaimants+BookvalueEquitySold)                            -(LiquidExtraordinaryExpenses+OtherTransitionalExpensesAssetsAndLiabilities+LiquidVATOnOtherExpenses+IncreaseMarketableSecurities-MutationOtherProvisions-MutationProvisionForReorganisation+NegativeMutationMinorityInterests+ShareResultMinorityInterest+NegativeForeignExchangeAndCurrencyAdjustments+OtherNegativeChangesOutsiteResult),NA)";"MutCalc*Max(-BalanceCurrentAccount+BeginningBalanceCurrentAccount+(SubordinatedDebtFinancing+LongTermDebtFinancing+LongTermDebtOtherFinancing+LongTermDebtAnnuityFinancing+PositiveMutationOtherShortTermDebt+ContributionOfCapital+PositiveMutationMinorityInterests+LiquidSales+FinancialIncome+ShareResultFromSubsidiaries)+(ExtraordinaryIncome+OtherTransitionalReceiptsAssetsAndLiabilities+DecreaseMarketableSecurities+PositiveForeignExchangeAndCurrencyAdjustments+OtherPositiveChangesOutsiteResult)-(InvestmentsPaid+PaidInterestAndRepayments+PaymentsToSuppliers+CapitalizedProduction+ContractedOutIncVAT+WagesPaid+OtherExpensesPaid+TaxesPaid+PaymentOfVAT+LiquidProfitPaidOutToClaimants+BookvalueEquitySold)                            -(LiquidExtraordinaryExpenses+OtherTransitionalExpensesAssetsAndLiabilities+LiquidVATOnOtherExpenses+IncreaseMarketableSecurities-MutationOtherProvisions-MutationProvisionForReorganisation+NegativeMutationMinorityInterests+ShareResultMinorityInterest+NegativeForeignExchangeAndCurrencyAdjustments+OtherNegativeChangesOutsiteResult),NA)";"";"";"";""
"OtherLiquidExpensesSub12";OtherLiquidExpenses;Yes;"S08-04-03-12-12";2440;5;"               Overige kosten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Overige kosten";"LiquidExtraordinaryExpenses+OtherTransitionalExpensesAssetsAndLiabilities+LiquidVATOnOtherExpenses+IncreaseMarketableSecurities-MutationOtherProvisions-MutationProvisionForReorganisation+NegativeMutationMinorityInterests+ShareResultMinorityInterest+NegativeForeignExchangeAndCurrencyAdjustments+OtherNegativeChangesOutsiteResult+OtherNegativeMutationsNetWorth";"LiquidExtraordinaryExpenses+OtherTransitionalExpensesAssetsAndLiabilities+LiquidVATOnOtherExpenses+IncreaseMarketableSecurities-MutationOtherProvisions-MutationProvisionForReorganisation+NegativeMutationMinorityInterests+ShareResultMinorityInterest+NegativeForeignExchangeAndCurrencyAdjustments+OtherNegativeChangesOutsiteResult+OtherNegativeMutationsNetWorth";"LiquidExtraordinaryExpenses+OtherTransitionalExpensesAssetsAndLiabilities+LiquidVATOnOtherExpenses+IncreaseMarketableSecurities-MutationOtherProvisions-MutationProvisionForReorganisation+NegativeMutationMinorityInterests+ShareResultMinorityInterest+NegativeForeignExchangeAndCurrencyAdjustments+OtherNegativeChangesOutsiteResult+OtherNegativeMutationsNetWorth";"";"";""
"LiquidExpensesSub13";LiquidExpenses;Yes;"S08-04-03-13";2441;4;"            Uitgaven";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Sum;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Uitgaven";"InvestmentsPaid+PaidInterestAndRepayments+PaymentsToSuppliers+CapitalizedProduction+ContractedOutIncVAT+WagesPaid+OtherExpensesPaid+TaxesPaid+PaymentOfVAT+LiquidProfitPaidOutToClaimants+BookvalueEquitySold+OtherLiquidExpenses";"InvestmentsPaid+PaidInterestAndRepayments+PaymentsToSuppliers+CapitalizedProduction+ContractedOutIncVAT+WagesPaid+OtherExpensesPaid+TaxesPaid+PaymentOfVAT+LiquidProfitPaidOutToClaimants+BookvalueEquitySold+OtherLiquidExpenses";"InvestmentsPaid+PaidInterestAndRepayments+PaymentsToSuppliers+CapitalizedProduction+ContractedOutIncVAT+WagesPaid+OtherExpensesPaid+TaxesPaid+PaymentOfVAT+LiquidProfitPaidOutToClaimants+BookvalueEquitySold+OtherLiquidExpenses";"";"";""
"NetCash";NetCash;No;"S08-04-04";2442;3;"         Liquiditeiten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Liquiditeiten";"BeginningBalanceCurrentAccount+LiquidReceipts-LiquidExpenses";"BeginningBalanceCurrentAccount+LiquidReceipts-LiquidExpenses";"BeginningBalanceCurrentAccount+LiquidReceipts-LiquidExpenses";"";"";""
"StatementOfLiquiditySub5";ExcessCash;Yes;"S08-04-05";2443;3;"         Vrij besteedbare liquiditeiten";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Vrij besteedbare liquiditeiten";"";"Max(BalanceCurrentAccount-OperationalCash,NA)";"";"";"";""
"StatementOfLiquiditySub6";OperationalCashTotal;Yes;"S08-04-06";2444;3;"         Operationele liquiditeiten";D;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;OperationalCash;"Operationele liquiditeiten";"OperationalCash+RoundingDifference";"OperationalCash+RoundingDifference";"OperationalCash+RoundingDifference";"";"";"Prognose standaardinstelling: Gebaseerd op hetzelfde niveau als in de historie, gemeten als een percentage van de totale omzet inclusief BTW"
"StatementOfLiquiditySub7";OverdraftCurrentAccount;Yes;"S08-04-07";2445;3;"         Rekening courant (bank)";C;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Rekening courant (bank)";"";"Min(Max(-(BalanceCurrentAccount-OperationalCash),0),NetLimitOnCurrentAccount)";"";"";"";"Prognose standaardinstelling: Gebaseerd op de werkelijke kredietbehoefte, maar gemaximaliseerd tot de kredietlimiet."
"StatementOfLiquiditySub8";CapitalShortfall;Yes;"S08-04-08";2446;3;"         Vermogensbehoefte";C;Yes;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Vermogensbehoefte";"If(PeriodInT<>1, (Max(OnZero((TotalAssets-NetWorth-Provisions-LongTermDebts-LongTermDebtsOther-SubordinatedDebts-CurrentLiabilities),NA),NA)) ,NA)";"Max(OnZero(-(BalanceCurrentAccount-OperationalCash)-NetLimitOnCurrentAccount,NA),NA)";"";"";"";"Alleen beschikbaar in de prognose. Totaal bedrag waar nog geen vermogen voor is aangetrokken nadat de totaal limiet van de rekening courant is verbruikt."
"StatementOfLiquiditySub9";BalanceCurrentAccount;Yes;"S08-04-09";2447;3;"         Liquiditeiten";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Liquiditeiten";"ExcessCash+OperationalCashTotal-OverdraftCurrentAccount-CapitalShortfall";"BalanceCurrentAccount[T-1]+MutationCurrentAccount";"ExcessCash+OperationalCashTotal-OverdraftCurrentAccount-CapitalShortfall";"";"";""
"StatementOfLiquiditySub10";UseOfOverdraftOverdrawnCurrentAccount;Yes;"S08-04-10";2448;3;"         Debet ruimte (+), overstand (-)";;No;Number;Monetary;Locked;Locked;Locked;Locked;Hidden;No;No;No;No;No;No;No;Detail;Default;Ultimo;No;No;Yes;"1";"0";"0";"1";No;Yes;Yes; ; ;No;;"Debet ruimte (+), overstand (-)";"NetLimitOnCurrentAccount-OverdraftCurrentAccount-CapitalShortfall";"NetLimitOnCurrentAccount-OverdraftCurrentAccount-CapitalShortfall";"NetLimitOnCurrentAccount-OverdraftCurrentAccount-CapitalShortfall";"";"";""
